pit_id,meso,conv,meso_rt,pa,diff,name
erics001,1.0595098818320687,-0.0080398965788669,-1.213152190023759,10284,1.0675497784109356,Scott Gavin Erickson
errid101,-5.656270091674945,-3.9530646622858105,-4.030409873203269,3200,-1.7032054293891346,Richard Merriwell Errickson
erskc101,0.17256528527394174,1.9899129036217489,4.089977029463603,7279,-1.8173476183478072,Carl Daniel Erskine
escok001,-0.9038019264262045,0.4203391984298591,1.216352257830544,6483,-1.3241411248560637,Kelvim Jose (Bolivar) Escobar
espin101,-1.2384838018017439,-0.7399854263715666,-2.258508981014988,3476,-0.4984983754301773,Arnulfo Acevedo Espinosa
estes001,0.8740725459820314,-1.3552009629275867,0.6718869491736245,7403,2.229273508909618,Aaron Shawn Estes
estrc101,-6.403549720585293,-3.2357431822223695,-3.1671652379833084,3331,-3.1678065383629233,Charles Leonard Estrada
estrm001,1.445565334453843,1.1997550392901477,3.945789203936772,5220,0.24581029516369535,Marco Rene Estrada
faber101,-2.1246099835318715,-1.2045277527892406,-1.610805516829326,17315,-0.9200822307426308,Urban Clarence Faber
facer101,0.7509520452545728,-0.46829234316401464,-0.0618001814631147,5694,1.2192443884185875,Elroy Leon Face
falcp001,-0.47152295246154097,0.8902639714477042,0.17834899870669893,6219,-1.361786923909245,Peter Falcone
fannc101,2.5930039909663827,4.622051361962145,2.823844598030525,3281,-2.029047370995762,Clifford Bryson Fannin
farnk001,-0.8357786161799683,-0.6947482895978301,-1.0790971428799159,4281,-0.1410303265821382,Kyle Lynn Farnsworth
farrj001,-0.29879498533865667,0.9432882215699285,-0.9223987644987427,3040,-1.2420832069085852,John Edward Farrell
farrs001,0.46226521158324185,0.13061113473686717,0.47979891929173485,3487,0.3316540768463747,Steven Michael Farr
farrt101,-4.086620467210998,-2.2577997915262187,-5.30961709727155,7098,-1.8288206756847791,Richard Joseph Farrell
fassj001,1.4062805126178102,0.43041479587465126,1.2875722777336887,8810,0.9758657167431589,Jeffrey Joseph Fassero
fedde001,0.5221916797351311,-0.4123574484408477,1.4764271011307317,3361,0.9345491281759788,Erick James Fedde
felds001,2.74756525761809,2.093563035509064,1.965265298249763,5936,0.6540022221090256,Scott Wynne Feldman
fellb101,-3.6545667751165785,-3.6487344940403097,-3.8997261078023295,16172,-0.005832281076268764,Robert William Andrew Feller
ferga101,1.8941871868496796,2.1166871736944555,-0.5395133646017348,5574,-0.2224999868447759,James Alexander Ferguson
ferna001,-0.18820122610461065,-2.3690348603494558,-3.830935934502111,7370,2.180833634244845,Alexander Fernandez
ferns001,-2.9025357910270553,-1.8901740308192634,-2.1847499989141155,7668,-1.012361760207792,Charles Sidney Fernandez
ferrd101,7.463290806391053,3.5089613772213717,4.9449796081841315,3755,3.9543294291696816,David Meadow Ferriss
ferrw101,-0.2876620358091534,1.9749263825987877,0.40781847652992925,11563,-2.2625884184079412,Wesley Cheek Ferrell
fettm001,-1.4831222634825725,0.08642366028000097,0.37289284794078764,3140,-1.5695459237625735,Michael Lee Fetters
fierm001,-2.202985636228837,-1.0645948459308252,-2.619305763775044,4852,-1.138390790298012,Michael Bruce Fiers
figue101,-2.2888994760695,-2.7751038599295867,-0.5052679288999383,5524,0.4862043838600867,Eduardo (Padilla) Figueroa
filld101,-5.062085153407026,-2.5170717315209306,-5.146522496435745,4575,-2.545013421886096,Dana Fillingim
fingr001,-4.313816015298906,-3.775497811029954,-5.168134420897711,6940,-0.5383182042689523,Roland Glen Fingers
finlc001,-2.6607279943750637,-0.023136469754470958,-1.6598630674643147,13638,-2.6375915246205928,Charles Edward Finley
fiscb101,0.9760474944139086,1.638275328883251,1.2412529886406467,3565,-0.6622278344693424,William Charles Fischer
fiscc101,-0.9417845979661384,-0.0867700431529509,1.1873107298934014,3679,-0.8550145548131876,Charles William Fischer
fishe102,-2.421397543052161,-2.496001903510404,-3.68079937874497,6341,0.07460436045824315,Eddie Gene Fisher
fishj101,-3.8059269400268234,-0.9342496232230049,-0.4884740136628351,8446,-2.8716773168038188,John Howard Fisher
fishr101,-1.716192153171374,1.0598900237575248,-1.6080455334820125,7248,-2.776082176928899,Ray Lyle Fisher
fistd001,-2.0241920539486524,-0.518261430651264,-3.418698477818727,5976,-1.5059306232973886,Douglas Wildes Fister
fitza101,1.6125343110052823,1.2696013339510093,2.650475764399331,5389,0.34293297705427306,Alan James Fitzmorris
fitzf101,-0.9996840819523087,-1.2316354769598046,-1.9405095190144386,13572,0.23195139500749584,Fred Landis Fitzsimmons
flahj002,-0.46516589810195824,-1.0635679444062445,-0.9284761120085203,4120,0.5984020463042863,Jack Rafe Flaherty
flanm001,-1.4215260167780877,-2.1535350451044457,-1.5907323377241833,11684,0.7320090283263581,Michael Kendall Flanagan
flexc001,-3.085183458025885,-1.7281773579137265,-3.870794843204848,3025,-1.3570061001121585,Christopher John Flexen
florj101,-0.15530431628359914,0.11930111429040476,-1.3549735679884665,4058,-0.2746054305740039,Jesse Sandoval Flores
floyg001,0.027570455789737467,2.6004372192452156,2.423977930447569,5344,-2.5728667634554783,Gavin Christopher Floyd
foggj001,3.0835754794369965,2.415801501153701,1.3330140878679588,5059,0.6677739782832957,Joshua Smith Fogg
foltm001,-1.2029775041635244,1.0739996341400504,-0.5538114591186287,3537,-2.276977138303575,Michael Gary Foltynewicz
fordr101,5.672452573964333,4.029124776758924,4.726190816790843,4541,1.6433277972054086,Russell William Ford
fordw101,-3.714463628283859,-3.3800496715896333,-3.6809089088390654,13032,-0.3344139566942257,Edward Charles Ford
fornm101,3.374737659769368,1.7776265338892003,2.6409068660276764,4981,1.5971111258801678,Jose Miguel (Torres) Fornieles
forsb001,-0.801601601883338,0.029758815164962975,0.9336312333528353,11715,-0.8313604170483009,Robert Herbert Forsch
forsk001,-4.785247442150942,-2.8608784364732465,-4.208236241120398,8851,-1.9243690056776952,Kenneth Roth Forsch
forst001,-1.0556839318267706,1.45589577839536,1.6378276606731677,4702,-2.5115797102221307,Terry Jay Forster
fossc001,-0.4754456407854451,0.687067635381368,1.8972870376492823,3537,-1.162513276166813,Casey Paul Fossum
fosta101,-4.234195226292056,-1.4827221847170486,-4.588557823618104,4364,-2.7514730415750073,Alan Benton Foster
fostr103,-3.184277655684383,-2.097881432106757,-1.1597648903335698,3468,-1.0863962235776259,George Foster
foulk001,-1.286429402836255,0.41912384157413396,-1.0103290756395293,3201,-1.705553244410389,Keith Charles Foulke
fowla101,4.7824405371644785,2.6323670881795436,6.0206780290296855,4338,2.150073448984935,John Arthur Fowler
fowld101,0.5109192362217075,0.6245273588605003,0.12227425700765517,5677,-0.11360812263879272,Richard John Fowler
fox-h101,-4.505250115523306,-0.5769252438156027,-3.009773921292242,4825,-3.9283248717077033,Howard Francis Fox
foytp101,1.2211439396985435,1.877124067125825,2.3100554513865994,6410,-0.6559801274272814,Paul Eugene Foytack
franf101,-2.8709838747346375,-2.261330425596493,-4.7715045142610055,8287,-0.6096534491381442,Frederick Meloy Frankhouse
franj001,-1.0603436707580194,-0.01846872222888002,0.5245451641242274,5312,-1.0418749485291394,John Anthony Franco
franj003,9.777694646501065,7.50381108883389,6.80037450765136,5645,2.2738835576671743,Jeffrey William Francis
franr001,-5.176993209457471,-2.6716914488307775,-3.7675477510653037,5113,-2.505301760626694,Ryan Ray Franklin
freek001,12.705253134524538,10.961254646819343,12.75450382468808,5466,1.7439984877051948,Kyle Richard Freeland
freid101,-3.072416524474921,-3.214593544328857,-5.651863629177723,3851,0.14217701985393605,David James Freisleben
frenl101,1.2048862910225049,0.037045030238004824,1.2467628524869603,13458,1.1678412607845001,Lawrence Herbert French
freyb101,-3.917787433735287,-2.3012233338908232,-3.879561868999191,5051,-1.6165640998444637,Benjamin Rudolph Frey
frieb102,0.026477419238979196,-0.1559446658576754,-1.1327370114063662,15218,0.1824220850966546,Robert Bartmess Friend
friem001,0.6510818982033019,0.4585717453047697,1.0189863870685534,4415,0.19251015289853218,Max Dorian Fried
froma101,0.3463209133627006,-1.4145411800310101,-2.180828003269603,3664,1.7608620933937107,Arthur Henry Fromme
frymw101,1.2315085297794042,1.1650829283902557,1.562786798335796,10291,0.06642560138914844,Woodrow Thompson Fryman
galed101,4.688970092839979,2.2835116933754334,1.9759637466715907,8684,2.4054583994645453,Dennis Ward Galehouse
galer001,1.0436489812811258,0.5448565482387828,1.3051774675819714,4263,0.498792433042343,Richard Blackwell Gale
gallb103,-1.493521165642434,0.3192110044870896,2.166249817913264,5414,-1.8127321701295238,Melvin Allys Gallia
gally001,1.2878442820409213,1.32482539181978,3.9471038806764325,7793,-0.03698110977885882,Yovani Gallardo
gallz001,5.379388133695398,0.5250329038804795,4.65991391319903,4142,4.854355229814919,Zachary Peter Gallen
garbg001,3.7234299175101078,3.6037493790496904,5.038810496530638,6328,0.11968053846041737,Henry Eugene Garber
garcf002,-3.8334404277914085,-0.26236500105325394,-0.449210165940783,9595,-3.5710754267381546,Freddy Antonio Garcia
garcj004,-1.038833338495154,-1.227938282659152,-0.7780028155957217,4804,0.18910494416399803,Jaime Omar Garcia
garcm101,-2.1026312889502985,-2.8151272660650273,-2.0136892316996664,9233,0.7124959771147288,Edward Miguel Garcia
gardm001,-1.2950523939482625,-2.116228867642884,-0.7530079923774495,7519,0.8211764736946217,Mark Allan Gardner
garlj001,-1.3682229425895802,1.3944662584695788,0.25162930511171017,9197,-2.762689201059159,Jon Steven Garland
garlw101,-0.6589182420334598,-2.007196455682213,-1.8132874920771338,4443,1.348278213648753,Marcus Wayne Garland
garrs001,-2.188016936690343,-2.8649330889429243,-2.762847892470752,4025,0.6769161522525815,Scott William Garrelts
garvn102,3.3384241944049227,2.8835035969685148,3.5477327535500054,10578,0.4549205974364079,Ned Franklin Garver
garzm001,-0.3069638145096127,0.0674851719890324,0.4842885731042303,7313,-0.3744489864986451,Matthew Scott Garza
gastm101,-0.33518855092609795,0.7904425459783367,-0.3362815770245879,9279,-1.1256310969044347,Nathaniel Milton Gaston
gaudc001,-4.087207827020912,-1.9451142714568928,-5.111926974223666,3704,-2.142093555564019,Chad Edward Gaudin
gausk001,1.8363163875378647,0.6143775412362994,1.3212075880391752,7986,1.2219388463015655,Kevin John Gausman
gee-d001,-2.443721522868066,-2.65159675283419,-2.0262823175093785,3662,0.20787522996612395,Dillon Kyle Gee
genej101,-3.241460661175665,-3.2858528186155427,-4.009236241515943,6140,0.04439215743987779,Joseph Edward Genewich
gentg101,-1.7353398623687004,-0.34094847258711913,-1.2932400362434189,3800,-1.3943913897815814,Gary Edward Gentry
getta101,-2.9958335925229287,-1.4765721731132475,-2.085135481332881,3163,-1.5192614194096812,Allen Jones Gettel
gibbj102,-0.43104082098240093,-0.6000046905295442,-1.0763347734810842,4763,0.16896386954714326,Joseph Charles Gibbon
gibsb101,0.5587559937167572,2.2324567256759806,1.0068364137482255,16066,-1.6737007319592234,Robert Gibson
gibsk002,0.4597137361532382,0.8169542686001183,-0.9646538325549548,8069,-0.35724053244688014,Kyle Benjamin Gibson
gilbl002,-8.19000315834157,-4.650167176525883,-9.67445991952562,3377,-3.5398359818156866,Logan Keith Gilbert
gioll001,0.3780447444591406,0.3841870152357486,0.002576874887792441,4873,-0.006142270776608005,Lucas Frost Giolito
giusd101,-1.410674073040492,-2.024808069178992,-3.0107675795013193,7248,0.6141339961385,David John Giusti
glast001,-2.5016992296230924,-1.9163836717737783,-1.391391492031984,3085,-0.5853155578493141,Tyler Allen Glasnow
glavt001,-0.4962251106416157,0.47905998868574523,-1.923913947307219,18604,-0.975285099327361,Thomas Michael Glavine
glazw101,4.538696110627147,5.0001537993729475,6.339640711972863,3387,-0.4614576887458002,Charles Franklin Glazner
goltd101,1.31800447042437,1.2702909865110714,3.96259337842612,8612,0.04771348391329866,David Allan Goltz
gomba001,10.499105108703311,8.825715013773943,11.187050049318076,3041,1.6733900949293687,Austin Zachary Gomber
gomel102,-2.725704700141355,-4.338915537399353,-4.619037072211861,10711,1.6132108372579976,Vernon Louis Gomez
gomer101,1.8968764796941406,-0.6709570692564979,-0.8214087809513028,6279,2.5678335489506385,Ruben (Colon) Gomez
gonzg003,-1.6586889848179234,-0.11834567836427275,-2.0900994232397587,8242,-1.5403433064536507,Giovany Aramis Gonzalez
gonzm003,2.097581081404587,1.04108593993299,1.9163007615564243,3755,1.056495141471597,Miguel Angel (Martin) Gonzalez
gonzm005,-7.006745927202457,-3.597971660701325,-7.5145499583107025,3920,-3.4087742665011316,Marco Elias Gonzales
goodd001,-2.8362766828664023,-1.7772559735513787,-1.0905019196299115,11705,-1.0590207093150237,Dwight Eugene Gooden
gordt001,1.4465896881798213,0.8972533857356849,0.15239856706646485,9058,0.5493363024441363,Thomas Gordon
gorsj101,3.6386105901817962,5.038044368507761,4.033960485823825,3141,-1.3994337783259652,John Joseph Perry Gorsica
gorzt001,0.37340283483277426,0.5367868270522287,1.9090751020439005,3874,-0.16338399221945443,Thomas Stephen Gorzelanny
gossr001,-1.3938945560181821,-0.46152659472722163,0.4221992756998181,7493,-0.9323679612909606,Richard Michael Gossage
gottj001,-0.7969901398479619,0.008744079442267844,0.4851858253964931,4828,-0.8057342192902297,James William Gott
granj101,0.6429789690865788,-0.33939932310142934,-1.2243539276350672,10292,0.9823782921880082,James Timothy Grant
gravd001,3.412062849166366,1.1096267511759939,3.0096751223047535,3474,2.302436097990372,Daniel Peter Graves
grayj003,9.405084671009037,7.887121421512043,9.384489576945688,5235,1.5179632494969946,Jonathan Charles Gray
grays001,-1.9038687777530965,0.12316389100285957,-1.260767073644897,7952,-2.027032668755956,Sonny Douglas Gray
grays102,2.5425731690929534,3.5523785359121045,3.0691624618560045,8541,-1.0098053668191511,Samuel David Gray
grayt101,1.8889759135455197,0.8625541328805861,3.2875147885372766,4986,1.0264217806649336,Ted Glenn Gray
greek101,-2.780591073649512,-2.967773261507799,-6.052750313256801,3457,0.1871821878582871,Kent Greenfield
gregh102,0.6751236965733013,0.9546423724863082,3.0485776288100883,3706,-0.27951867591300694,Harold Dana Gregg
gregk001,-0.8819302388792288,0.12944167776889307,1.7644882999897715,3144,-1.0113719166481219,Kevin Marschall Gregg
gregv101,2.1201006810574503,1.214454917576607,2.4090412415229254,5748,0.9056457634808432,Sylveanus Augustus Gregg
greib101,-4.3618330091347275,-3.33992021842102,-3.1850294975506657,3153,-1.0219127907137073,William Briley Greif
greiz001,1.0513059198939274,0.8199849468181342,1.499395404212065,13877,0.23132097307579325,Donald Zachary Greinke
grift101,-4.10771349051022,-2.701236957776105,-3.3981168004364366,6576,-1.4064765327341155,Thomas James Griffin
grimb101,1.025652186310489,0.023940208492215617,0.4029205446232251,17974,1.0017119778182735,Burleigh Arland Grimes
grimb102,0.09384209057474081,-1.1731808758946551,-0.13560420703005283,3234,1.267022966469396,Robert Anton Grim
grimj001,-1.0087633109236007,1.120999797939595,-0.13501005927159596,4208,-2.1297631088631954,Jason Alan Grimsley
grimr101,-4.777107014543491,-2.8119263397118024,-6.754612816545078,8544,-1.9651806748316885,Ross Albert Grimsley Jr.
grisl101,-3.8796034788528466,-1.9265474767928694,-3.2227615568250787,3026,-1.9530560020599772,Lee Theo Grissom
grism101,1.4445259554768906,0.015513793183211382,-1.6254091538348907,3480,1.4290121622936791,Marvin Edward Grissom
groms101,-2.659583944251445,-2.7389312290166767,-0.9288993505570162,8680,0.07934728476523167,Stephen Joseph Gromek
groob001,-2.3490937694368226,-1.2124880869458674,0.12927301081014794,3226,-1.1366056824909552,Wedsel Gary Groom
groob101,-1.142010563833374,-0.6739312599201459,1.2821375590427795,6591,-0.46807930391322805,Robert Groom
grosk001,-0.8940146558512944,0.05398484592717912,-0.2793030369138789,10791,-0.9479995017784735,Kevin Frank Gross
grovl101,1.45412736687869,2.0502779691452457,3.747123851726483,16622,-0.5961506022665557,Robert Moses Grove
grovo101,-1.0961190256957327,-1.6692658746331699,-1.2345695778351748,5116,0.5731468489374372,Orval Leroy Grove
guare001,-0.5764199921420508,1.1077056348184335,-0.10836433959554045,4011,-1.6841256269604843,Edward Adrain Guardado
gubim001,1.1408714149417891,0.6049464877822924,-1.1950813854960332,9487,0.5359249271594967,Mark Steven Gubicza
guidr001,-2.6949598013481304,-2.06368960793821,-2.5260210757024284,9768,-0.6312701934099203,Ronald Ames Guidry
gullb001,0.44822639437002554,0.07305089657064294,1.4952134084370212,10744,0.3751754977993826,William Lee Gullickson
gulld101,-4.325266716549099,-1.7843724055267352,-1.6250613044592341,5763,-2.540894311022364,Donald Edward Gullett
gumbh101,-0.4756396586796898,0.08023844057992227,0.9658725527278105,9213,-0.5558780992596121,Harry Edwards Gumbert
gumpr101,-1.0384866049715669,-1.2175902418262505,-1.8449311699705273,4524,0.17910363685468367,Randall Pennington Gumpert
gural001,0.7802758041029006,0.5093069824378599,0.27569369236247826,8599,0.27096882166504077,Lawrence Cyril Gura
guthj001,2.7853036567526717,2.295407773767494,3.7548374675704115,7558,0.4898958829851776,Jeremy Guthrie
guthm001,0.42955308288325583,-0.07238764897580482,-0.7052801041206063,4211,0.5019407318590606,Mark Andrew Guthrie
guzmj001,-0.2993514121359207,0.3157898889782554,1.1063130111284776,5242,-0.6151413011141761,Jose Alberto (Mirabel) Guzman
guzmj003,1.521142772820094,0.10632394910997257,1.1747289427463625,6373,1.4148188237101214,Juan Andres (Correa) Guzman
haasm001,-1.8259241187743758,-2.216954145406971,-4.110296773561419,6928,0.39103002663259545,Bryan Edmund Haas
hackw102,-0.719743123805628,1.016009234823567,0.07733536413154671,5438,-1.735752358629195,Warren Louis Hacker
haddh101,1.539938726416646,-0.13241550602511157,0.9879703803467007,9329,1.6723542324417575,Harvey Haddix
hadlb101,-0.547051311567694,-0.056434054206384913,-0.08215969662354217,13013,-0.4906172573613091,Irving Darius Hadley
haefm101,-3.5473627183793144,-2.540550863363301,-4.840919547170969,6323,-1.0068118550160134,Milton Arnold Haefner
hainj101,3.902460010579003,0.3418975198197064,2.3236139380840566,13648,3.5605624907592968,Jesse Joseph Haines
halaj001,-6.021963278106699,-1.689083347027706,-6.402119376923014,3996,-4.332879931078993,John Thadeuz Halama
halie101,-3.304237301314415,0.1608327664064439,-3.390224106898494,4517,-3.4650700677208586,Edward Louis Halicki
hallb104,3.8578074874267068,1.44769684860545,3.4421067949390873,7650,2.4101106388212568,William Anthony Hallahan
halld101,-1.3578362628557639,-0.9485143702112715,-1.5810455903111904,5082,-0.40932189264449237,Richard Wallace Hall
hallr001,0.904892523917587,0.9964207662644547,0.6521692328442007,11287,-0.09152824234686774,Harry Leroy Halladay
hallt101,-1.314220634970435,0.06504245080325513,-1.1091413073290726,3553,-1.3792630857736903,Tom Edward Hall
hamec001,2.5507476105496774,1.556244176178981,3.1847400202672334,11115,0.9945034343706964,Colbert Michael Hamels
hamid101,-3.5973303323004013,-1.9226586028577486,-3.8201480023497525,3070,-1.6746717294426527,David Edward Hamilton
hamie101,-1.2157395745310617,-0.5504893873005878,0.2875987480210891,9923,-0.6652501872304739,Earl Andrew Hamilton
hamij002,-1.522905505206478,-2.1265457700142036,-2.3891840246153837,5813,0.6036402648077257,Johns Joseph Hamilton
hamll101,1.1214268911363983,1.6773606682297642,3.235457979351502,5942,-0.5559337770933659,Lewis Dennison Hamlin
hamma001,-3.116948314633321,-2.058306140965228,-3.4911714514596737,4509,-1.058642173668093,Charlton Atlee Hammaker
hammc001,-0.2324477639534457,0.40056484007713883,-0.8057126999220192,4821,-0.6330126040305846,Christopher Andrew Hammond
hammj002,3.1453817596677807,3.3754316193873657,1.8475589117400473,7826,-0.23004985971958503,Jason Aaron Hammel
hampm001,0.7768472879860905,1.0787972871929243,0.6297189296112414,9824,-0.30194999920683385,Michael William Hampton
handb001,-1.5551625034482413,-0.3191422363558651,-0.8012520673506018,3266,-1.2360202670923761,Bradley Richard Hand
handb101,6.51005427102781,5.932565662716456,7.0624467776294715,8116,0.577488608311354,William Alfred Hands
hanec001,0.46853187304370125,1.2913577245323375,-1.7613071023360247,3631,-0.8228258514886363,Christopher Deane Haney
hannj102,-2.8626990570869664,-1.3112577372397614,-0.6412173759897851,3581,-1.551441319847205,James John Hannan
hanse001,3.2580276336733567,1.0450972968044256,0.7316166156807883,6630,2.212930336868931,Erik Brian Hanson
happj001,0.5477963894449821,0.012541967962624419,1.2272054374502768,8048,0.5352544214823577,James Anthony Happ
haraa001,0.8641878479136584,-0.006569710193185976,0.2628162120947404,9975,0.8707575581068444,Aaron Michael Harang
hardj101,-1.3528250614119592,-0.3794679042551188,-0.13299005334652117,3096,-0.9733571571568405,James Warren Hardin
hardm101,0.5447757533678326,-0.5934564108141729,-0.6205133593421746,14862,1.1382321641820055,Melvin Leroy Harder
hardr001,-4.717750259124421,0.5565747840357653,-1.290825207315354,3929,-5.274325043160187,James Richard Harden
hared001,-1.5598408275034115,-0.7008049019437368,-2.619131294341772,10022,-0.8590359255596747,Daniel John Haren
hargs101,0.024737277945819536,1.101563177207719,1.2672111706015752,6979,-1.0768258992618995,Steven Lowell Hargan
harmb101,0.39561231622757137,-0.6757901264003224,-2.178597132041121,7965,1.0714024426278939,Robert Green Harmon
harnp001,-1.2223893640878996,-1.3699718827256815,-0.29171516654218443,8332,0.14758251863778193,Peter Thomas Harnisch
harph101,-3.1412793683539046,-1.4609551724365868,-0.8787978039680739,5312,-1.6803241959173179,Harry Clayton Harper
harrg001,1.6689413880760775,2.3557933635586585,2.799113578378328,6293,-0.686851975482581,Greg Allen Harris
harrg002,1.6678094946349382,4.128605706361973,4.09909980924295,3866,-2.4607962117270343,Gregory Wade Harris
harrl101,0.9956496416533365,0.6473237993250525,-0.47367398065219124,3531,0.348325842328284,Chalmer Luman Harris
harrm101,4.1846928996309085,1.736072912928522,3.6612603295611885,4656,2.4486199867023863,Maurice Charles Harris
harrs101,-0.5390032238808639,1.7431291947106526,2.6058376623623913,7697,-2.2821324185915164,William Jennings Bryan Harriss
harsj101,-4.123140760022949,-1.3976822218457394,-3.543465499841455,4992,-2.725458538177209,John Elvin Harshman
harvm001,-1.3666757611201605,-2.0966293256467257,0.9770100645098639,4099,0.7299535645265651,Matthew Edward Harvey
hases001,-5.270956433146978,-1.074587737832675,-2.615591175535791,3031,-4.196368695314303,Shigetoshi Hasegawa
hassa001,-1.4179051961405023,-1.388001846380101,-1.3486114831734666,4890,-0.02990334976040132,Andrew Earl Hassler
hastb101,0.774189903345193,2.395284558670732,4.483171229895604,3334,-1.621094655325539,Robert Keller Hasty
hattj101,-0.7908059065886628,1.3730483653703789,0.3695436025222956,4709,-2.1638542719590417,Joseph Hilarian Hatten
hawka001,-4.073824228615873,-1.2754858352743037,-1.7080776411418415,6711,-2.7983383933415693,Melton Andrew Hawkins
hawkl001,-0.1498438761039611,1.7851707845884743,1.0976226462993983,6319,-1.9350146606924354,LaTroy Hawkins
haynj001,-1.0444255838542398,-0.47085377701261055,-1.8392650148361673,5417,-0.5735718068416292,Jimmy Wayne Haynes
haynj101,-2.0161137482270783,-1.9575064566352378,-3.344241750569247,6894,-0.05860729159184053,Joseph Walton Haynes
heana001,-1.2824718022070638,-0.043582192274753156,-2.16754746042232,4865,-1.2388896099323106,Andrew Mark Heaney
hearj102,1.7156838341903957,0.2492924081502422,-0.34800753841508747,7269,1.4663914260401536,James Tolbert Hearn
heatn001,0.14538675646433236,0.511498758778574,0.9994137126600178,6481,-0.3661120023142416,Neal Heaton
heimf101,0.04458816214626481,0.2446889811352398,0.13557835989922373,5662,-0.20010081898897497,Frederick Amos Heimach
heink101,0.30450949687487827,-0.40920140054576176,0.14243278126938286,6533,0.7137108974206401,Kenneth Alphonse Heintzelman
hellj001,-0.7063012221010914,-1.1700082519561843,-2.5176449223305584,5338,0.46370702985509293,Jeremy Robert Hellickson
hellr001,3.845863287414112,2.2138989955796307,3.784711319477376,6564,1.6319642918344814,Ricky Allen Helling
hendb101,-1.9406864034292794,-0.6625222062199532,-1.8588579456677583,3765,-1.2781641972093263,Charles Robert Hendley
hendc101,-0.11317092803938174,0.648416179330829,0.011982923066489959,7150,-0.7615871073702107,Claude Raymond Hendrix
hendk001,0.5164221185353494,-0.9884917614585318,-1.0654375989964788,7213,1.504913879993881,Kyle Christian Hendricks
hendm001,-1.6600303324946943,0.21982299335035108,0.7073535826527412,5132,-1.8798533258450454,Mark Allan Hendrickson
henkt001,1.9289183318606196,-0.07662101212577353,0.6778949311234511,3194,2.005539343986393,Thomas Anthony Henke
hennm001,1.8367948032763726,-0.08226442435066471,2.609840125103755,3112,1.9190592276270373,Michael Alan Henneman
henrb101,3.4479906398702984,3.1084034913143355,1.4333065624189916,3829,0.33958714855596295,William Rodman Henry
hensr101,3.454377644714124,1.2697925527061544,3.3912506407208034,3282,2.1845850920079695,Roy Kniklebine Henshaw
hentp001,0.625530791160166,-0.00990038963759519,0.7210317849902205,8925,0.6354311807977612,Patrick George Hentgen
herbr101,1.3266770811246233,0.21190262628596432,0.5207417382316051,8013,1.1147744548386591,Raymond Ernest Herbert
herbr102,-1.5999942959362425,-0.14500576302987214,-2.113575996344025,3836,-1.4549885329063703,Ronald Samuel Herbel
hereg001,-3.9701119576112,-0.7078941193654525,-2.5960177008898304,4093,-3.262217838245747,Gilbert Heredia
hergm001,0.2632617392095152,-0.9838161959432965,1.4233391552247994,3010,1.2470779351528116,Matthew Tyler Herges
hermd001,-0.7116775572190096,-0.26778699322212157,-0.04887181643211557,5489,-0.44389056399688803,Dustin Michael Hermanson
hernf002,-8.267933107856525,-3.8507135698263277,-7.431324216275801,11284,-4.4172195380301975,Felix Abraham (Garcia) Hernandez
hernl003,-0.792800655697423,-1.1701369965350388,-2.2173412655100546,13816,0.3773363408376158,Eisler Livan Hernandez
herno001,-2.550569679210347,-1.0942334058360177,-2.2741355332059414,5558,-1.4563362733743292,Orlando P. Hernandez
hernr001,-1.5955499252386098,-0.421713969858099,-2.109731286143063,4632,-1.1738359553805109,Roberto Manuel (Rodriguez) Hernandez
hernw001,4.625735622226811,2.4650706641181066,2.120377974716811,4366,2.1606649581087045,Guillermo (Villanueva) Hernandez
herra101,0.5171763606418944,1.338536555965747,1.7568062090426282,3098,-0.8213601953238525,Arthur L. Herring
herso001,-5.237869373605375,-2.512408358732071,-3.629249998721905,13150,-2.725461014873304,Orel Leonard Hershiser
heskj001,1.4244463252508945,1.7856243240696346,0.3383733108993902,4113,-0.36117799881874,Joseph Thomas Hesketh
heuse101,-1.5606486117991423,-0.9551058510666258,-3.805321158646435,4654,-0.6055427607325164,Edward Burlton Heusser
hevij101,2.408396882637886,-0.8009600662480918,0.4057692025172502,4575,3.209356948885978,Joseph William Heving
hibbg001,-0.4012287361135436,-0.721625130025841,0.25464256617074005,4205,0.32039639391229746,James Gregory Hibbard
higbk101,0.43703989386408604,1.4657827243972406,0.37811039527288703,8463,-1.0287428305331545,Walter Kirby Higbe
higut001,-2.3296564595372704,0.17720920695957584,-0.8949774641728138,5752,-2.506865666496846,Teodoro Valenzuela (Valenzuela) Higuera
hildo101,0.34086568074059226,1.710991913154047,-0.41267636282415043,6318,-1.3701262324134547,Oral Clyde Hildebrand
hillc102,3.197825654510474,2.280811930491152,2.69604965317893,3347,0.9170137240193221,Carmen Proctor Hill
hillj101,1.3931377781793615,2.837286063013907,2.110850784294303,5206,-1.4441482848345457,John Frederick Hiller
hillk001,-0.7196719878338974,0.5706422840166727,-0.7852755801935063,8520,-1.29031427185057,Kenneth Wade Hill
hillr001,-1.10825515191552,0.1458954638392292,-2.450068710070137,5997,-1.254150615754749,Richard Joseph Hill
hitcs001,-1.8244296043623867,-3.0893349268033874,-2.5632320720998703,5635,1.2649053224410007,Sterling Alex Hitchcock
hobbg101,1.227678900127948,1.8493267327853447,1.485593070696644,5490,-0.6216478326573966,Glen Frederick Hobbie
